CountryCode,RegionName,RegionCode,Date,StringencyIndex_Average,GovernmentResponseIndex_Average,ContainmentHealthIndex_Average,EconomicSupportIndex
CHN,Anhui,CHN_AH,20210128,54.63,58.02,62.74,25
CHN,Anhui,CHN_AH,20210129,54.63,58.02,62.74,25
CHN,Anhui,CHN_AH,20210130,54.63,58.02,62.74,25
CHN,Anhui,CHN_AH,20210131,54.63,54.9,62.74,0
CHN,Anhui,CHN_AH,20210201,54.63,54.9,62.74,0
CHN,Anhui,CHN_AH,20210202,54.63,54.9,62.74,0
CHN,Anhui,CHN_AH,20210203,54.63,54.9,62.74,0
CHN,Anhui,CHN_AH,20210204,54.63,54.9,62.74,0
CHN,Anhui,CHN_AH,20210205,54.63,54.9,62.74,0
CHN,Anhui,CHN_AH,20210206,54.63,54.9,62.74,0
CHN,Anhui,CHN_AH,20210207,54.63,54.9,62.74,0
CHN,Anhui,CHN_AH,20210208,54.63,54.9,62.74,0
CHN,Anhui,CHN_AH,20210209,51.85,53.33,60.95,0
CHN,Anhui,CHN_AH,20210210,51.85,53.33,60.95,0
CHN,Anhui,CHN_AH,20210211,51.85,53.33,60.95,0
CHN,Anhui,CHN_AH,20210212,51.85,53.33,60.95,0
CHN,Anhui,CHN_AH,20210213,51.85,53.33,60.95,0
CHN,Anhui,CHN_AH,20210214,51.85,53.33,60.95,0
CHN,Anhui,CHN_AH,20210215,51.85,53.33,60.95,0
CHN,Anhui,CHN_AH,20210216,51.85,53.33,60.95,0
CHN,Anhui,CHN_AH,20210217,51.85,53.33,60.95,0
CHN,Anhui,CHN_AH,20210218,51.85,53.33,60.95,0
CHN,Anhui,CHN_AH,20210219,51.85,53.33,60.95,0
CHN,Anhui,CHN_AH,20210220,51.85,53.33,60.95,0
CHN,Anhui,CHN_AH,20210221,51.85,53.33,60.95,0
CHN,Anhui,CHN_AH,20210222,51.85,53.33,60.95,0
CHN,Anhui,CHN_AH,20210223,51.85,53.33,60.95,0
CHN,Anhui,CHN_AH,20210224,51.85,53.33,60.95,0
CHN,Anhui,CHN_AH,20210225,51.85,53.33,60.95,0
CHN,Anhui,CHN_AH,20210226,51.85,53.33,60.95,0
CHN,Anhui,CHN_AH,20210227,40.74,43.96,50.24,0
CHN,Anhui,CHN_AH,20210228,40.74,43.96,50.24,0
CHN,Anhui,CHN_AH,20210301,40.74,43.96,50.24,0
CHN,Anhui,CHN_AH,20210302,40.74,43.96,50.24,0
CHN,Anhui,CHN_AH,20210303,40.74,43.96,50.24,0
CHN,Anhui,CHN_AH,20210304,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210305,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210306,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210307,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210308,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210309,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210310,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210311,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210312,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210313,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210314,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210315,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210316,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210317,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210318,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210319,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210320,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210321,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210322,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210323,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210324,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210325,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210326,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210327,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210328,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210329,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210330,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210331,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210401,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210402,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210403,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210404,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210405,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210406,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210407,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210408,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210409,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210410,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210411,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210412,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210413,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210414,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210415,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210416,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210417,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210418,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210419,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210420,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210421,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210422,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210423,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210424,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210425,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210426,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210427,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210428,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210429,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210430,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210501,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210502,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210503,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210504,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210505,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210506,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210507,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210508,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210509,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210510,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210511,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210512,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210513,40.74,42.92,49.05,0
CHN,Anhui,CHN_AH,20210514,58.8,58.85,67.26,0
CHN,Anhui,CHN_AH,20210515,58.8,58.85,67.26,0
CHN,Anhui,CHN_AH,20210516,58.8,58.85,67.26,0
CHN,Anhui,CHN_AH,20210517,58.8,58.85,67.26,0
CHN,Anhui,CHN_AH,20210518,61.57,60.42,69.05,0
CHN,Anhui,CHN_AH,20210519,61.57,60.42,69.05,0
CHN,Anhui,CHN_AH,20210520,61.57,60.42,69.05,0
CHN,Anhui,CHN_AH,20210521,61.57,60.42,69.05,0
CHN,Anhui,CHN_AH,20210522,61.57,60.42,69.05,0
CHN,Anhui,CHN_AH,20210523,61.57,60.42,69.05,0
CHN,Anhui,CHN_AH,20210524,61.57,60.42,69.05,0
CHN,Anhui,CHN_AH,20210525,61.57,60.42,69.05,0
CHN,Anhui,CHN_AH,20210526,61.57,60.42,69.05,0
CHN,Anhui,CHN_AH,20210527,61.57,60.42,69.05,0
CHN,Anhui,CHN_AH,20210528,61.57,60.42,69.05,0
CHN,Anhui,CHN_AH,20210529,61.57,60.42,69.05,0
CHN,Anhui,CHN_AH,20210530,61.57,60.42,69.05,0
CHN,Anhui,CHN_AH,20210531,61.57,60.42,69.05,0
CHN,Anhui,CHN_AH,20210601,61.57,60.42,69.05,0
CHN,Anhui,CHN_AH,20210602,61.57,60.42,69.05,0
CHN,Anhui,CHN_AH,20210603,61.57,60.42,69.05,0
CHN,Anhui,CHN_AH,20210604,61.57,60.42,69.05,0
CHN,Anhui,CHN_AH,20210605,61.57,60.42,69.05,0
CHN,Anhui,CHN_AH,20210606,61.57,60.42,69.05,0
CHN,Anhui,CHN_AH,20210607,40.74,46.88,53.57,0
CHN,Anhui,CHN_AH,20210608,40.74,46.88,53.57,0
CHN,Anhui,CHN_AH,20210609,40.74,46.88,53.57,0
CHN,Anhui,CHN_AH,20210610,40.74,46.88,53.57,0
CHN,Anhui,CHN_AH,20210611,40.74,46.88,53.57,0
CHN,Anhui,CHN_AH,20210612,40.74,46.88,53.57,0
CHN,Anhui,CHN_AH,20210613,40.74,46.88,53.57,0
CHN,Anhui,CHN_AH,20210614,40.74,46.88,53.57,0
CHN,Anhui,CHN_AH,20210615,40.74,46.88,53.57,0
CHN,Anhui,CHN_AH,20210616,40.74,46.88,53.57,0
CHN,Anhui,CHN_AH,20210617,40.74,46.88,53.57,0
CHN,Anhui,CHN_AH,20210618,40.74,46.88,53.57,0
CHN,Anhui,CHN_AH,20210619,40.74,46.88,53.57,0
CHN,Anhui,CHN_AH,20210620,40.74,46.88,53.57,0
CHN,Anhui,CHN_AH,20210621,40.74,46.88,53.57,0
CHN,Anhui,CHN_AH,20210622,40.74,46.88,53.57,0
CHN,Anhui,CHN_AH,20210623,40.74,46.88,53.57,0
CHN,Anhui,CHN_AH,20210624,40.74,46.88,53.57,0
CHN,Anhui,CHN_AH,20210625,40.74,46.88,53.57,0
CHN,Anhui,CHN_AH,20210626,40.74,46.88,53.57,0
CHN,Anhui,CHN_AH,20210627,40.74,46.88,53.57,0
CHN,Anhui,CHN_AH,20210628,40.74,46.88,53.57,0
CHN,Anhui,CHN_AH,20210629,40.74,46.88,53.57,0
CHN,Anhui,CHN_AH,20210630,40.74,46.88,53.57,0
CHN,Anhui,CHN_AH,20210701,40.74,46.88,53.57,0
CHN,Anhui,CHN_AH,20210702,40.74,46.88,53.57,0
CHN,Anhui,CHN_AH,20210703,40.74,46.88,53.57,0
CHN,Anhui,CHN_AH,20210704,40.74,46.88,53.57,0
CHN,Anhui,CHN_AH,20210705,40.74,46.88,53.57,0
CHN,Anhui,CHN_AH,20210706,40.74,46.88,53.57,0
CHN,Anhui,CHN_AH,20210707,40.74,46.88,53.57,0
CHN,Anhui,CHN_AH,20210708,40.74,46.88,53.57,0
CHN,Anhui,CHN_AH,20210709,40.74,46.88,53.57,0
CHN,Anhui,CHN_AH,20210710,40.74,46.88,53.57,0
CHN,Anhui,CHN_AH,20210711,40.74,46.88,53.57,0
CHN,Anhui,CHN_AH,20210712,40.74,46.88,53.57,0
CHN,Anhui,CHN_AH,20210713,40.74,46.88,53.57,0
CHN,Anhui,CHN_AH,20210714,40.74,46.88,53.57,0
CHN,Anhui,CHN_AH,20210715,40.74,46.88,53.57,0
CHN,Anhui,CHN_AH,20210716,40.74,46.88,53.57,0
CHN,Anhui,CHN_AH,20210717,40.74,46.88,53.57,0
CHN,Anhui,CHN_AH,20210718,40.74,46.88,53.57,0
CHN,Anhui,CHN_AH,20210719,40.74,46.88,53.57,0
CHN,Anhui,CHN_AH,20210720,40.74,46.88,53.57,0
CHN,Anhui,CHN_AH,20210721,40.74,46.88,53.57,0
CHN,Anhui,CHN_AH,20210722,40.74,46.88,53.57,0
CHN,Anhui,CHN_AH,20210723,40.74,46.88,53.57,0
CHN,Anhui,CHN_AH,20210724,40.74,46.88,53.57,0
CHN,Anhui,CHN_AH,20210725,40.74,46.88,53.57,0
CHN,Anhui,CHN_AH,20210726,40.74,46.88,53.57,0
CHN,Anhui,CHN_AH,20210727,40.74,46.88,53.57,0
CHN,Anhui,CHN_AH,20210728,40.74,46.88,53.57,0
CHN,Anhui,CHN_AH,20210729,40.74,46.88,53.57,0
CHN,Anhui,CHN_AH,20210730,46.3,50,57.14,0
CHN,Anhui,CHN_AH,20210731,46.3,51.56,58.93,0
CHN,Anhui,CHN_AH,20210801,46.3,51.56,58.93,0
CHN,Anhui,CHN_AH,20210802,46.3,51.56,58.93,0
CHN,Anhui,CHN_AH,20210803,46.3,51.56,58.93,0
CHN,Anhui,CHN_AH,20210804,46.3,51.56,58.93,0
CHN,Anhui,CHN_AH,20210805,53.24,56.51,64.58,0
CHN,Anhui,CHN_AH,20210806,65.28,63.28,72.32,0
CHN,Anhui,CHN_AH,20210807,65.28,63.28,72.32,0
CHN,Anhui,CHN_AH,20210808,65.28,63.28,72.32,0
CHN,Anhui,CHN_AH,20210809,65.28,63.28,72.32,0
CHN,Anhui,CHN_AH,20210810,65.28,63.28,72.32,0
CHN,Anhui,CHN_AH,20210811,65.28,63.28,72.32,0
CHN,Anhui,CHN_AH,20210812,65.28,63.28,72.32,0
CHN,Anhui,CHN_AH,20210813,65.28,63.28,72.32,0
CHN,Anhui,CHN_AH,20210814,65.28,63.28,72.32,0
CHN,Anhui,CHN_AH,20210815,65.28,63.28,72.32,0
CHN,Anhui,CHN_AH,20210816,65.28,63.28,72.32,0
CHN,Anhui,CHN_AH,20210817,61.57,61.2,69.94,0
CHN,Anhui,CHN_AH,20210818,61.57,61.2,69.94,0
CHN,Anhui,CHN_AH,20210819,61.57,61.2,69.94,0
CHN,Anhui,CHN_AH,20210820,61.57,61.2,69.94,0
CHN,Anhui,CHN_AH,20210821,61.57,61.2,69.94,0
CHN,Anhui,CHN_AH,20210822,61.57,61.2,69.94,0
CHN,Anhui,CHN_AH,20210823,61.57,61.2,69.94,0
CHN,Anhui,CHN_AH,20210824,61.57,61.2,69.94,0
CHN,Anhui,CHN_AH,20210825,61.57,61.2,69.94,0
CHN,Anhui,CHN_AH,20210826,61.57,59.64,68.15,0
CHN,Anhui,CHN_AH,20210827,61.57,59.64,68.15,0
CHN,Anhui,CHN_AH,20210828,61.57,59.64,68.15,0
CHN,Anhui,CHN_AH,20210829,61.57,59.64,68.15,0
CHN,Anhui,CHN_AH,20210830,61.57,59.64,68.15,0
CHN,Anhui,CHN_AH,20210831,61.57,59.64,68.15,0
CHN,Anhui,CHN_AH,20210901,61.57,59.64,68.15,0
CHN,Anhui,CHN_AH,20210902,61.57,59.64,68.15,0
CHN,Anhui,CHN_AH,20210903,58.8,58.07,66.37,0
CHN,Anhui,CHN_AH,20210904,58.8,58.07,66.37,0
CHN,Anhui,CHN_AH,20210905,58.8,58.07,66.37,0
CHN,Anhui,CHN_AH,20210906,58.8,58.07,66.37,0
CHN,Anhui,CHN_AH,20210907,58.8,58.07,66.37,0
CHN,Anhui,CHN_AH,20210908,58.8,58.07,66.37,0
CHN,Anhui,CHN_AH,20210909,58.8,58.07,66.37,0
CHN,Anhui,CHN_AH,20210910,58.8,58.07,66.37,0
CHN,Anhui,CHN_AH,20210911,58.8,58.07,66.37,0
CHN,Anhui,CHN_AH,20210912,56.94,57.03,65.18,0
CHN,Anhui,CHN_AH,20210913,56.94,57.03,65.18,0
CHN,Anhui,CHN_AH,20210914,56.94,57.03,65.18,0
CHN,Anhui,CHN_AH,20210915,56.94,57.03,65.18,0
CHN,Anhui,CHN_AH,20210916,56.94,57.03,65.18,0
CHN,Anhui,CHN_AH,20210917,56.94,57.03,65.18,0
CHN,Anhui,CHN_AH,20210918,56.94,57.03,65.18,0
CHN,Anhui,CHN_AH,20210919,56.94,57.03,65.18,0
CHN,Anhui,CHN_AH,20210920,56.94,57.03,65.18,0
CHN,Anhui,CHN_AH,20210921,56.94,57.03,65.18,0
CHN,Anhui,CHN_AH,20210922,56.94,57.03,65.18,0
CHN,Anhui,CHN_AH,20210923,56.94,57.03,65.18,0
CHN,Anhui,CHN_AH,20210924,56.94,57.03,65.18,0
CHN,Anhui,CHN_AH,20210925,56.94,57.03,65.18,0
CHN,Anhui,CHN_AH,20210926,56.94,57.03,65.18,0
CHN,Anhui,CHN_AH,20210927,56.94,57.03,65.18,0
CHN,Anhui,CHN_AH,20210928,56.94,57.03,65.18,0
CHN,Anhui,CHN_AH,20210929,56.94,57.03,65.18,0
CHN,Anhui,CHN_AH,20210930,56.94,57.03,65.18,0
CHN,Anhui,CHN_AH,20211001,56.94,57.03,65.18,0
CHN,Anhui,CHN_AH,20211002,56.94,57.03,65.18,0
CHN,Anhui,CHN_AH,20211003,56.94,57.03,65.18,0
CHN,Anhui,CHN_AH,20211004,56.94,57.03,65.18,0
CHN,Anhui,CHN_AH,20211005,56.94,57.03,65.18,0
CHN,Anhui,CHN_AH,20211006,56.94,57.03,65.18,0
CHN,Anhui,CHN_AH,20211007,56.94,57.03,65.18,0
CHN,Anhui,CHN_AH,20211008,56.94,57.03,65.18,0
CHN,Anhui,CHN_AH,20211009,56.94,57.03,65.18,0
CHN,Anhui,CHN_AH,20211010,56.94,57.03,65.18,0
CHN,Anhui,CHN_AH,20211011,56.94,57.03,65.18,0
CHN,Anhui,CHN_AH,20211012,56.94,57.03,65.18,0
CHN,Anhui,CHN_AH,20211013,56.94,57.03,65.18,0
CHN,Anhui,CHN_AH,20211014,56.94,57.03,65.18,0
CHN,Anhui,CHN_AH,20211015,56.94,57.03,65.18,0
CHN,Anhui,CHN_AH,20211016,56.94,57.03,65.18,0
CHN,Anhui,CHN_AH,20211017,56.94,57.03,65.18,0
CHN,Anhui,CHN_AH,20211018,56.94,57.03,65.18,0
CHN,Anhui,CHN_AH,20211019,56.94,57.03,65.18,0
CHN,Anhui,CHN_AH,20211020,56.94,57.03,65.18,0
CHN,Anhui,CHN_AH,20211021,56.94,57.03,65.18,0
CHN,Anhui,CHN_AH,20211022,56.94,57.03,65.18,0
CHN,Anhui,CHN_AH,20211023,56.94,57.03,65.18,0
CHN,Anhui,CHN_AH,20211024,56.94,57.03,65.18,0
CHN,Anhui,CHN_AH,20211025,56.94,57.03,65.18,0
CHN,Anhui,CHN_AH,20211026,56.94,57.03,65.18,0
CHN,Anhui,CHN_AH,20211027,56.94,57.03,65.18,0
CHN,Anhui,CHN_AH,20211028,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20211029,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20211030,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20211031,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20211101,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20211102,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20211103,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20211104,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20211105,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20211106,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20211107,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20211108,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20211109,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20211110,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20211111,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20211112,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20211113,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20211114,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20211115,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20211116,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20211117,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20211118,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20211119,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20211120,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20211121,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20211122,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20211123,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20211124,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20211125,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20211126,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20211127,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20211128,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20211129,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20211130,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20211201,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20211202,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20211203,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20211204,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20211205,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20211206,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20211207,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20211208,56.94,52.86,60.42,0
CHN,Anhui,CHN_AH,20211209,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20211210,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20211211,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20211212,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20211213,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20211214,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20211215,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20211216,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20211217,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20211218,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20211219,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20211220,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20211221,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20211222,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20211223,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20211224,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20211225,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20211226,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20211227,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20211228,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20211229,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20211230,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20211231,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20220101,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20220102,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20220103,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20220104,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20220105,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20220106,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20220107,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20220108,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20220109,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20220110,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20220111,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20220112,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20220113,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20220114,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20220115,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20220116,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20220117,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20220118,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20220119,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20220120,56.94,59.11,67.56,
CHN,Anhui,CHN_AH,20220121,56.94,59.11,67.56,
CHN,Anhui,CHN_AH,20220122,56.94,59.11,67.56,
CHN,Anhui,CHN_AH,20220123,56.94,59.11,67.56,
CHN,Anhui,CHN_AH,20220124,56.94,59.11,67.56,
CHN,Anhui,CHN_AH,20220125,56.94,59.11,67.56,
CHN,Anhui,CHN_AH,20220126,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20220127,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20220128,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20220129,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20220130,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20220131,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20220201,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20220202,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20220203,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20220204,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20220205,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20220206,56.94,59.11,67.56,0
CHN,Anhui,CHN_AH,20220207,50,55.21,63.1,0
CHN,Anhui,CHN_AH,20220208,50,55.21,63.1,0
CHN,Anhui,CHN_AH,20220209,50,55.21,63.1,0
CHN,Anhui,CHN_AH,20220210,50,55.21,63.1,0
CHN,Anhui,CHN_AH,20220211,50,55.21,63.1,0
CHN,Anhui,CHN_AH,20220212,50,55.21,63.1,0
CHN,Anhui,CHN_AH,20220213,50,55.21,63.1,0
CHN,Anhui,CHN_AH,20220214,50,55.21,63.1,0
CHN,Anhui,CHN_AH,20220215,50,55.21,63.1,0
CHN,Anhui,CHN_AH,20220216,50,55.21,63.1,0
CHN,Anhui,CHN_AH,20220217,50,55.21,63.1,0
CHN,Anhui,CHN_AH,20220218,50,55.21,63.1,0
CHN,Anhui,CHN_AH,20220219,50,55.21,63.1,0
CHN,Anhui,CHN_AH,20220220,50,55.21,63.1,0
CHN,Anhui,CHN_AH,20220221,50,55.21,63.1,0
CHN,Anhui,CHN_AH,20220222,50,55.21,63.1,0
CHN,Anhui,CHN_AH,20220223,50,55.21,63.1,0
CHN,Anhui,CHN_AH,20220224,50,55.21,63.1,0
CHN,Anhui,CHN_AH,20220225,50,55.21,63.1,0
CHN,Anhui,CHN_AH,20220226,50,55.21,63.1,0
CHN,Anhui,CHN_AH,20220227,50,55.21,63.1,0
CHN,Anhui,CHN_AH,20220228,50,55.21,63.1,0
CHN,Anhui,CHN_AH,20220301,50,55.21,63.1,0
CHN,Anhui,CHN_AH,20220302,50,55.21,63.1,0
CHN,Anhui,CHN_AH,20220303,50,55.21,63.1,0
CHN,Anhui,CHN_AH,20220304,50,55.21,63.1,0
CHN,Anhui,CHN_AH,20220305,50,55.21,63.1,0
CHN,Anhui,CHN_AH,20220306,50,55.21,63.1,0
CHN,Anhui,CHN_AH,20220307,50,55.21,63.1,0
CHN,Anhui,CHN_AH,20220308,71.76,67.45,77.08,0
CHN,Anhui,CHN_AH,20220309,75.46,69.53,79.46,0
CHN,Anhui,CHN_AH,20220310,75.46,69.53,79.46,0
CHN,Anhui,CHN_AH,20220311,75.46,69.53,79.46,0
CHN,Anhui,CHN_AH,20220312,75.46,69.53,79.46,0
CHN,Anhui,CHN_AH,20220313,75.46,69.53,79.46,0
CHN,Anhui,CHN_AH,20220314,75.46,69.53,79.46,0
